massa_A
t,x,y
8,650000000E-1,-3,521871640E-2,2,672676054E-1
8,700000000E-1,-8,495562221E-3,2,696117418E-1
8,733333333E-1,1,072635570E-2,2,705493963E-1
8,783333333E-1,4,026247347E-2,2,672676054E-1
8,816666667E-1,5,526494599E-2,2,644546418E-1
8,866666667E-1,8,198810017E-2,2,564845783E-1
8,900000000E-1,9,933470903E-2,2,513274784E-1
8,950000000E-1,1,232448996E-1,2,400756240E-1
8,983333333E-1,1,405915085E-1,2,302302514E-1
9,033333333E-1,1,621575627E-1,2,175719152E-1
9,066666667E-1,1,748158989E-1,2,072577153E-1
9,116666667E-1,1,991949167E-1,1,866293156E-1
9,150000000E-1,2,132597347E-1,1,749086340E-1
9,200000000E-1,2,287310345E-1,1,556867160E-1
9,233333333E-1,2,385764071E-1,1,388089345E-1
9,283333333E-1,2,521723978E-1,1,139610893E-1
9,316666667E-1,2,582671523E-1,9,848978956E-2
9,366666667E-1,2,681125249E-1,7,082898085E-2
9,400000000E-1,2,723319703E-1,5,863947192E-2
9,450000000E-1,2,765514157E-1,3,050983594E-2
9,483333333E-1,2,784267247E-1,1,035026349E-2
9,533333333E-1,2,779578975E-1,-1,543523615E-2
9,566666667E-1,2,746761066E-1,-3,606363587E-2
9,616666667E-1,2,690501794E-1,-6,559975364E-2
9,650000000E-1,2,592048068E-1,-8,857228969E-2
9,700000000E-1,2,484217797E-1,-1,115448257E-1
9,733333333E-1,2,381075798E-1,-1,270161255E-1
9,783333333E-1,2,240427619E-1,-1,481133525E-1
9,816666667E-1,2,034143621E-1,-1,738988522E-1
9,866666667E-1,1,827859624E-1,-1,917142883E-1
9,900000000E-1,1,645016990E-1,-2,104673789E-1
9,950000000E-1,1,354344085E-1,-2,254698515E-1
9,983333333E-1,1,157436633E-1,-2,371905331E-1
1,003333333E0,8,526989104E-2,-2,489112148E-1
1,006666667E0,6,557914585E-2,-2,540683147E-1
1,011666667E0,3,463654628E-2,-2,568812783E-1
1,015000000E0,8,851046632E-3,-2,568812783E-1
1,020000000E0,-2,162272568E-2,-2,550059692E-1
1,023333333E0,-4,506408899E-2,-2,507865238E-1
1,028333333E0,-7,506903403E-2,-2,451605966E-1
1,031666667E0,-9,710391555E-2,-2,376593604E-1
1,036666667E0,-1,214829334E-1,-2,259386787E-1
1,040000000E0,-1,439866422E-1,-2,170309607E-1
1,045000000E0,-1,646150419E-1,-1,954649064E-1
1,048333333E0,-1,786798599E-1,-1,776494703E-1
1,053333333E0,-1,955576415E-1,-1,588963796E-1
1,056666667E0,-2,068094959E-1,-1,392056345E-1
1,061666667E0,-2,189990048E-1,-1,157642711E-1
1,065000000E0,-2,311885137E-1,-9,326056236E-2
1,070000000E0,-2,415027136E-1,-6,888154451E-2
1,073333333E0,-2,527545680E-1,-4,075190853E-2
1,078333333E0,-2,602558042E-1,-9,809308956E-3
1,081666667E0,-2,621311133E-1,1,081909076E-2
1,086666667E0,-2,583804952E-1,2,488390875E-2
1,090000000E0,-2,546298770E-1,4,363699940E-2
1,095000000E0,-2,466598135E-1,6,145243552E-2
1,098333333E0,-2,377520954E-1,7,786138984E-2
1,103333333E0,-2,265002410E-1,1,022404077E-1
1,106666667E0,-2,147795594E-1,1,177117075E-1
1,111666667E0,-1,979017778E-1,1,392777617E-1
1,115000000E0,-1,861810961E-1,1,514672706E-1
1,120000000E0,-1,660215237E-1,1,720956704E-1
1,123333333E0,-1,514878784E-1,1,824098702E-1
1,128333333E0,-1,257023788E-1,1,983499973E-1
1,131666667E0,-1,055428063E-1,2,063200608E-1
1,136666667E0,-7,835082490E-2,2,147589516E-1
1,140000000E0,-6,194187058E-2,2,189783970E-1
1,145000000E0,-3,943816180E-2,2,246043242E-1
1,148333333E0,-2,115389841E-2,2,260108060E-1
1,153333333E0,3,693946703E-3,2,269484605E-1
1,156666667E0,2,244703735E-2,2,260108060E-1
1,161666667E0,5,198315513E-2,2,203848788E-1
1,165000000E0,6,745445492E-2,2,147589516E-1
1,170000000E0,9,089581823E-2,2,077265426E-1
1,173333333E0,1,073047726E-1,1,974123427E-1
1,178333333E0,1,312149631E-1,1,838163520E-1
1,181666667E0,1,438732993E-1,1,730333249E-1
1,186666667E0,1,630952172E-1,1,556867160E-1
1,190000000E0,1,766912080E-1,1,467789980E-1
1,195000000E0,1,935689896E-1,1,252129437E-1
1,198333333E0,2,034143621E-1,1,102104712E-1
1,203333333E0,2,137285620E-1,8,583145337E-2
1,206666667E0,2,207609710E-1,6,848484451E-2
1,211666667E0,2,263868982E-1,4,269934487E-2
1,215000000E0,2,277933800E-1,2,535273602E-2
1,220000000E0,2,268557255E-1,-4,183381761E-3
1,223333333E0,2,259180709E-1,-2,246764515E-2
1,228333333E0,2,184168347E-1,-4,825314479E-2
1,231666667E0,2,113844257E-1,-6,419327185E-2
1,236666667E0,1,973196077E-1,-9,091642602E-2
1,240000000E0,1,841924442E-1,-1,115448257E-1
1,245000000E0,1,682523172E-1,-1,317043982E-1
1,248333333E0,1,555939810E-1,-1,443627344E-1
1,253333333E0,1,312149631E-1,-1,640534796E-1
1,256666667E0,1,162124906E-1,-1,748365067E-1
1,261666667E0,8,620754557E-2,-1,879636701E-1
1,265000000E0,6,604797312E-2,-1,973402155E-1
1,270000000E0,3,651185534E-2,-2,020284881E-1
1,273333333E0,1,353931929E-2,-2,024973154E-1
1,278333333E0,-1,740328028E-2,-2,001531791E-1
1,281666667E0,-3,756285273E-2,-1,973402155E-1
1,286666667E0,-6,569248871E-2,-1,912454610E-1
1,290000000E0,-8,444557936E-2,-1,846818793E-1
1,295000000E0,-1,078869427E-1,-1,734300249E-1
1,298333333E0,-1,238270697E-1,-1,607716887E-1
1,303333333E0,-1,435178149E-1,-1,448315616E-1
1,306666667E0,-1,528943602E-1,-1,321732255E-1
1,311666667E0,-1,702409691E-1,-1,059188985E-1
1,315000000E0,-1,833681325E-1,-7,966457163E-2
1,320000000E0,-1,908693688E-1,-6,091148098E-2
1,323333333E0,-1,983706051E-1,-4,450252666E-2
1,328333333E0,-2,049341868E-1,-2,668709054E-2
1,331666667E0,-2,068094959E-1,-1,215344529E-2
1,336666667E0,-2,058718413E-1,4,255509032E-3
1,340000000E0,-2,025900505E-1,2,535273602E-2
1,345000000E0,-1,922758506E-1,5,160706293E-2
1,348333333E0,-1,866499234E-1,6,614070818E-2
1,353333333E0,-1,725851054E-1,8,676910790E-2
1,356666667E0,-1,608644238E-1,1,027092350E-1
1,361666667E0,-1,444554694E-1,1,200558438E-1
1,365000000E0,-1,294529969E-1,1,322453527E-1
1,370000000E0,-1,158570062E-1,1,463101707E-1
1,373333333E0,-9,663508828E-2,1,570931978E-1
1,378333333E0,-7,741317037E-2,1,664697432E-1
1,381666667E0,-5,631594338E-2,1,730333249E-1
1,386666667E0,-3,287458007E-2,1,781904248E-1
1,390000000E0,-1,880976208E-2,1,777215976E-1
1,395000000E0,5,100428501E-3,1,763151158E-1
1,398333333E0,2,150938282E-2,1,753774612E-1
1,403333333E0,4,448191887E-2,1,688138795E-1
1,406666667E0,6,042204592E-2,1,655320886E-1
1,411666667E0,8,433223650E-2,1,566243706E-1
1,415000000E0,9,792822723E-2,1,495919616E-1
1,420000000E0,1,185566269E-1,1,336518345E-1
1,423333333E0,1,293396541E-1,1,223999801E-1
1,428333333E0,1,438732993E-1,1,022404077E-1
1,431666667E0,1,494992265E-1,9,145738056E-2
1,436666667E0,1,602822536E-1,7,082898085E-2
1,440000000E0,1,649705263E-1,5,395119926E-2
1,445000000E0,1,696587990E-1,3,332279954E-2
1,448333333E0,1,720029353E-1,1,597619069E-2
1,453333333E0,1,710652808E-1,-1,027813622E-2
1,456666667E0,1,677834899E-1,-2,715591781E-2
1,461666667E0,1,598134264E-1,-5,012845386E-2
1,465000000E0,1,494992265E-1,-6,794388998E-2
1,470000000E0,1,344967540E-1,-8,904111696E-2
1,473333333E0,1,227760723E-1,-1,007617986E-1
1,478333333E0,1,026164999E-1,-1,199837165E-1
1,481666667E0,8,855168190E-2,-1,288914346E-1
1,486666667E0,6,511031859E-2,-1,415497708E-1
1,490000000E0,4,073130074E-2,-1,523327979E-1
1,495000000E0,1,307049203E-2,-1,546769342E-1
1,498333333E0,-1,224618035E-2,-1,542081070E-1
1,503333333E0,-3,568754367E-2,-1,490510070E-1
1,506666667E0,-4,834587986E-2,-1,467068707E-1
1,511666667E0,-6,663014324E-2,-1,363926709E-1
1,515000000E0,-8,678971569E-2,-1,270161255E-1
1,518333333E0,-1,050739791E-1,-1,106071712E-1
1,523333333E0,-1,172634880E-1,-9,888648955E-2
1,526666667E0,-1,266400333E-1,-8,247753523E-2
1,531666667E0,-1,369542332E-1,-6,559975364E-2
1,535000000E0,-1,453931240E-1,-4,450252666E-2
1,540000000E0,-1,524255330E-1,-1,871702702E-2
1,543333333E0,-1,552384966E-1,1,442545435E-3
1,548333333E0,-1,543008420E-1,1,832032702E-2
1,551666667E0,-1,477372603E-1,3,988638127E-2
1,556666667E0,-1,374230605E-1,5,910829919E-2
1,560000000E0,-1,275776879E-1,7,270428991E-2
1,565000000E0,-1,182011425E-1,8,020552617E-2
1,568333333E0,-1,064804609E-1,9,614565323E-2
1,573333333E0,-9,007150656E-2,1,073975076E-1
1,576666667E0,-7,647551583E-2,1,181805347E-1
1,581666667E0,-5,772242518E-2,1,252129437E-1
1,585000000E0,-3,756285273E-2,1,284947346E-1
1,590000000E0,-2,068507114E-2,1,280259073E-1
1,593333333E0,1,818637637E-3,1,280259073E-1
1,598333333E0,1,541462836E-2,1,270882528E-1
1,601666667E0,3,838716441E-2,1,200558438E-1
1,606666667E0,5,010784607E-2,1,125546075E-1
1,610000000E0,6,839210945E-2,9,942744409E-2
1,615000000E0,8,011279111E-2,9,145738056E-2
1,618333333E0,9,370878183E-2,7,739256257E-2
1,623333333E0,1,021476726E-1,6,426539912E-2
1,626666667E0,1,115242179E-1,4,644996300E-2
1,631666667E0,1,148060088E-1,3,285397228E-2
1,635000000E0,1,180877997E-1,1,035026349E-2
1,640000000E0,1,171501451E-1,-3,245727228E-3
1,643333333E0,1,115242179E-1,-2,715591781E-2
1,648333333E0,1,058982908E-1,-4,075190853E-2
1,651666667E0,9,464643636E-2,-5,950499918E-2
1,656666667E0,8,245692744E-2,-7,169450811E-2
1,660000000E0,6,182852772E-2,-8,435284430E-2
1,665000000E0,4,401309160E-2,-9,466704415E-2
1,668333333E0,2,338469189E-2,-9,701118049E-2
1,673333333E0,1,349810371E-3,-1,007617986E-1
1,676666667E0,-1,974741661E-2,-9,654235322E-2
1,681666667E0,-3,287458007E-2,-9,138525329E-2
1,685000000E0,-4,975236165E-2,-8,247753523E-2
1,690000000E0,-6,709897051E-2,-7,028802631E-2
1,693333333E0,-7,928847943E-2,-5,481672652E-2
1,698333333E0,-8,491440663E-2,-4,497135393E-2
1,701666667E0,-9,007150656E-2,-2,762474508E-2
1,706666667E0,-9,335329742E-2,-1,355992709E-2
1,710000000E0,-9,241564289E-2,4,724336299E-3
1,715000000E0,-9,007150656E-2,1,738267249E-2
1,718333333E0,-8,210144303E-2,3,379162681E-2
1,723333333E0,-7,272489770E-2,4,551230847E-2
1,726666667E0,-6,006656151E-2,5,723299012E-2
1,731666667E0,-4,928353439E-2,6,801601725E-2
1,735000000E0,-2,584217107E-2,7,786138984E-2
1,740000000E0,-1,552797122E-2,7,879904437E-2
1,743333333E0,4,121558385E-4,7,926787164E-2
1,748333333E0,1,353931929E-2,7,645490804E-2
1,751666667E0,2,947944635E-2,6,989132631E-2
1,756666667E0,4,120012801E-2,6,239009005E-2
1,760000000E0,5,245198240E-2,4,785644480E-2
1,765000000E0,5,760908233E-2,3,754224494E-2
1,768333333E0,6,417266405E-2,2,019563609E-2
1,773333333E0,6,417266405E-2,7,068472630E-3
1,776666667E0,6,229735499E-2,-1,168461802E-2
1,781666667E0,5,620260053E-2,-2,246764515E-2
1,785000000E0,4,448191887E-2,-3,700129040E-2
1,790000000E0,3,557420081E-2,-4,450252666E-2
1,793333333E0,1,541462836E-2,-5,434789925E-2
1,798333333E0,1,349810371E-3,-5,106610839E-2
1,801666667E0,-1,599679848E-2,-4,356487213E-2
1,806666667E0,-2,631099834E-2,-3,793894493E-2
1,810000000E0,-3,896933453E-2,-2,434295421E-2
1,815000000E0,-4,178229813E-2,-1,168461802E-2
1,818333333E0,-4,037581633E-2,-1,370418163E-3
1,823333333E0,-3,709402546E-2,8,943781695E-3
1,826666667E0,-2,631099834E-2,1,691384522E-2
1,831666667E0,-1,974741661E-2,2,347742695E-2
1,835000000E0,-3,338462292E-3,3,004100868E-2
1,840000000E0,3,225119436E-3,3,097866321E-2
1,843333333E0,1,072635570E-2,2,629039055E-2
1,848333333E0,1,682111016E-2,2,253977242E-2
1,851666667E0,1,869641922E-2,1,738267249E-2
1,856666667E0,1,869641922E-2,1,738267249E-2
1,860000000E0,1,822759196E-2,1,503853616E-2
1,865000000E0,1,588345563E-2,9,412608962E-3
1,868333333E0,1,072635570E-2,4,724336299E-3
1,873333333E0,7,913392099E-3,3,317854500E-3
1,876666667E0,4,162773969E-3,6,130818098E-3
